latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-19.76577,133.26135,395.24,3.64,1.79,2023-10-07,553,Aqua,MODIS,100,6.1NRT,311.41,1377.44,D
-19.76562,133.30174,348.61,3.66,1.79,2023-10-07,553,Aqua,MODIS,93,6.1NRT,306.54,295.62,D
-19.75885,133.29546,325.15,3.66,1.79,2023-10-07,553,Aqua,MODIS,23,6.1NRT,304.92,61.74,D
-19.74774,133.21391,327.28,3.62,1.78,2023-10-07,553,Aqua,MODIS,67,6.1NRT,305.57,80.92,D
-19.7411,133.22026,328.28,3.62,1.78,2023-10-07,553,Aqua,MODIS,74,6.1NRT,305.12,88.95,D
-19.68048,133.05864,341.65,3.53,1.77,2023-10-07,553,Aqua,MODIS,88,6.1NRT,308.37,204.01,D
-19.6737,133.09181,325.97,3.55,1.77,2023-10-07,553,Aqua,MODIS,14,6.1NRT,304.46,71.86,D
-19.67242,133.05205,385.11,3.53,1.77,2023-10-07,553,Aqua,MODIS,100,6.1NRT,312.53,1019.17,D
-19.6716,133.02226,343.6,3.51,1.76,2023-10-07,553,Aqua,MODIS,88,6.1NRT,307.16,239.18,D
-19.66585,133.08528,361.84,3.55,1.77,2023-10-07,553,Aqua,MODIS,100,6.1NRT,305.66,501.67,D
-19.66487,133.05504,396.08,3.53,1.77,2023-10-07,553,Aqua,MODIS,100,6.1NRT,313.24,1366.03,D
-19.66333,133.01567,401.18,3.51,1.76,2023-10-07,553,Aqua,MODIS,100,6.1NRT,316.72,1546.45,D
-19.66276,132.98607,336.52,3.49,1.76,2023-10-07,553,Aqua,MODIS,79,6.1NRT,304.05,177.71,D
-19.65805,133.08823,341.95,3.55,1.77,2023-10-07,553,Aqua,MODIS,89,6.1NRT,304.24,228.49,D
-19.65681,133.04849,407.05,3.53,1.77,2023-10-07,553,Aqua,MODIS,100,6.1NRT,312,1792.47,D
-19.65601,133.0188,415.84,3.51,1.76,2023-10-07,553,Aqua,MODIS,100,6.1NRT,316.01,2176.25,D
-19.65432,132.97929,348.13,3.49,1.76,2023-10-07,553,Aqua,MODIS,93,6.1NRT,304.38,313.5,D
-19.65396,132.95003,342.51,3.47,1.75,2023-10-07,553,Aqua,MODIS,89,6.1NRT,302.73,246.41,D
-19.64924,133.05156,385.92,3.53,1.77,2023-10-07,553,Aqua,MODIS,100,6.1NRT,303.84,1056.32,D
-19.64775,133.01215,361.98,3.51,1.76,2023-10-07,553,Aqua,MODIS,100,6.1NRT,302.05,516.15,D
-19.64724,132.98245,359.18,3.49,1.76,2023-10-07,553,Aqua,MODIS,99,6.1NRT,303.17,470.93,D
-19.64531,132.94327,341.27,3.47,1.75,2023-10-07,553,Aqua,MODIS,88,6.1NRT,302,238.13,D
-19.64042,133.01529,338.83,3.51,1.76,2023-10-07,553,Aqua,MODIS,86,6.1NRT,296.56,205.93,D
-19.6388,132.97565,346.32,3.49,1.76,2023-10-07,553,Aqua,MODIS,92,6.1NRT,299.81,296.55,D
-19.49707,128.8194,320.94,1.74,1.29,2023-10-07,553,Aqua,MODIS,23,6.1NRT,306.92,14.83,D
-19.43569,129.03036,327.15,1.81,1.32,2023-10-07,553,Aqua,MODIS,63,6.1NRT,309.12,23.07,D
-19.42278,128.9857,331.15,1.8,1.31,2023-10-07,553,Aqua,MODIS,64,6.1NRT,309.99,32.56,D
-19.41987,129.00253,347.22,1.8,1.32,2023-10-07,553,Aqua,MODIS,92,6.1NRT,309.68,95.39,D
-19.4184,128.99184,354.32,1.8,1.31,2023-10-07,553,Aqua,MODIS,96,6.1NRT,310.12,129.32,D
-19.41537,129.00862,335.65,1.8,1.32,2023-10-07,553,Aqua,MODIS,82,6.1NRT,308.59,46.52,D
-19.41407,128.96635,326.39,1.79,1.31,2023-10-07,553,Aqua,MODIS,67,6.1NRT,308.4,22.43,D
-19.4113,128.91309,321.44,1.78,1.31,2023-10-07,553,Aqua,MODIS,42,6.1NRT,306.05,15.1,D
-19.41116,128.98314,356.86,1.8,1.31,2023-10-07,553,Aqua,MODIS,98,6.1NRT,309.47,149.11,D
-19.40982,128.97249,361.86,1.79,1.31,2023-10-07,553,Aqua,MODIS,100,6.1NRT,311.1,176.26,D
-19.40677,128.9893,348.23,1.8,1.31,2023-10-07,553,Aqua,MODIS,93,6.1NRT,308.03,98.7,D
-19.40538,128.94704,338.74,1.79,1.31,2023-10-07,553,Aqua,MODIS,85,6.1NRT,308.2,63.22,D
-19.40247,128.96373,386.44,1.79,1.31,2023-10-07,553,Aqua,MODIS,100,6.1NRT,312.47,390.77,D
-19.39952,128.98059,342.29,1.8,1.31,2023-10-07,553,Aqua,MODIS,88,6.1NRT,306.86,74.28,D
-19.39382,128.94427,344.98,1.79,1.31,2023-10-07,553,Aqua,MODIS,90,6.1NRT,305.74,87.74,D
-19.39087,128.96109,327.46,1.79,1.31,2023-10-07,553,Aqua,MODIS,64,6.1NRT,305.39,24.16,D
-19.34926,124.08182,331.3,1.01,1.01,2023-10-07,553,Aqua,MODIS,68,6.1NRT,315.54,12.08,D
-19.34643,124.10088,340.38,1.01,1.01,2023-10-07,553,Aqua,MODIS,84,6.1NRT,316.25,23.8,D
-19.34502,124.1104,331.3,1.01,1.01,2023-10-07,553,Aqua,MODIS,37,6.1NRT,315.59,10.09,D
-19.33593,130.37051,334.21,2.28,1.46,2023-10-07,553,Aqua,MODIS,82,6.1NRT,311.37,64.1,D
-19.33462,124.11843,330.55,1.01,1.01,2023-10-07,553,Aqua,MODIS,36,6.1NRT,316.15,8.66,D
-19.33386,130.37743,341.5,2.28,1.46,2023-10-07,553,Aqua,MODIS,88,6.1NRT,310.45,102.23,D
-19.33203,130.39188,325.71,2.29,1.46,2023-10-07,553,Aqua,MODIS,51,6.1NRT,308.44,30.74,D
-19.24983,124.12694,343.31,1.01,1.01,2023-10-07,553,Aqua,MODIS,87,6.1NRT,318.16,29.07,D
-19.24841,124.13649,334.71,1.01,1.01,2023-10-07,553,Aqua,MODIS,76,6.1NRT,316.03,14.96,D
-19.24225,124.11588,343.5,1.01,1.01,2023-10-07,553,Aqua,MODIS,87,6.1NRT,316.03,29.85,D
-19.24083,124.12543,425.66,1.01,1.01,2023-10-07,553,Aqua,MODIS,100,6.1NRT,325.39,433.19,D
-19.23941,124.13498,356.09,1.01,1.01,2023-10-07,553,Aqua,MODIS,97,6.1NRT,315.81,57.4,D
-19.22727,129.29997,324.33,1.91,1.35,2023-10-07,553,Aqua,MODIS,58,6.1NRT,308.24,20.31,D
-19.1775,125.09428,332.28,1.07,1.03,2023-10-07,553,Aqua,MODIS,62,6.1NRT,316.61,11.95,D
-19.17743,129.2645,322.97,1.9,1.35,2023-10-07,553,Aqua,MODIS,56,6.1NRT,307.42,16.54,D
-19.17594,125.10438,329.73,1.08,1.04,2023-10-07,553,Aqua,MODIS,49,6.1NRT,315.69,8.56,D
-19.17379,129.25264,324.04,1.9,1.35,2023-10-07,553,Aqua,MODIS,31,6.1NRT,308.69,17.52,D
-19.17306,125.00051,326.18,1.07,1.03,2023-10-07,553,Aqua,MODIS,25,6.1NRT,312.03,7.79,D
-19.17151,125.01054,338,1.07,1.03,2023-10-07,553,Aqua,MODIS,82,6.1NRT,313.72,23.77,D
-19.16996,125.02057,341.84,1.07,1.03,2023-10-07,553,Aqua,MODIS,86,6.1NRT,315.98,29.69,D
-19.16685,125.04063,336.74,1.07,1.03,2023-10-07,553,Aqua,MODIS,72,6.1NRT,313.3,17.85,D
-19.16546,129.2621,326.76,1.9,1.35,2023-10-07,553,Aqua,MODIS,70,6.1NRT,308.01,28.28,D
-19.16529,125.0507,366.02,1.07,1.03,2023-10-07,553,Aqua,MODIS,100,6.1NRT,316.22,89.12,D
-19.15154,125.01737,350.66,1.07,1.03,2023-10-07,553,Aqua,MODIS,94,6.1NRT,314.1,47.83,D
-19.14998,125.0274,410.37,1.07,1.03,2023-10-07,553,Aqua,MODIS,100,6.1NRT,319.39,331.86,D
-19.14528,125.0576,346.89,1.07,1.03,2023-10-07,553,Aqua,MODIS,91,6.1NRT,314.48,39.92,D
-19.1434,125.01984,346.49,1.07,1.03,2023-10-07,553,Aqua,MODIS,90,6.1NRT,310.56,44.48,D
-19.14184,124.96808,337.38,1.07,1.03,2023-10-07,553,Aqua,MODIS,75,6.1NRT,306.99,23.8,D
-19.1388,125.05006,340.03,1.07,1.03,2023-10-07,553,Aqua,MODIS,84,6.1NRT,312.37,31.3,D
-19.13726,125.06016,326.79,1.07,1.03,2023-10-07,553,Aqua,MODIS,53,6.1NRT,311.76,10.39,D
-19.13589,129.21947,323.6,1.89,1.34,2023-10-07,553,Aqua,MODIS,50,6.1NRT,306.63,20.39,D
-19.13417,124.95648,403.21,1.06,1.03,2023-10-07,553,Aqua,MODIS,100,6.1NRT,316.81,281.18,D
-19.13272,129.23715,324.08,1.9,1.35,2023-10-07,553,Aqua,MODIS,63,6.1NRT,304.98,23.27,D
-19.13264,124.96648,414.19,1.07,1.03,2023-10-07,553,Aqua,MODIS,100,6.1NRT,323.29,364.81,D
-19.13111,124.97648,352.36,1.07,1.03,2023-10-07,553,Aqua,MODIS,95,6.1NRT,307.82,56.99,D
-19.12498,124.95488,393.94,1.06,1.03,2023-10-07,553,Aqua,MODIS,100,6.1NRT,313.43,224.82,D
-19.12395,129.21704,327.74,1.89,1.34,2023-10-07,553,Aqua,MODIS,60,6.1NRT,303.96,32.38,D
-19.12345,124.96487,457.59,1.07,1.03,2023-10-07,553,Aqua,MODIS,100,6.1NRT,323.53,879.09,D
-19.12192,124.97488,343.86,1.07,1.03,2023-10-07,553,Aqua,MODIS,88,6.1NRT,304.34,41.66,D
-19.11521,129.19698,348,1.89,1.34,2023-10-07,553,Aqua,MODIS,93,6.1NRT,306.48,110.69,D
-19.11128,129.19099,326.49,1.89,1.34,2023-10-07,553,Aqua,MODIS,53,6.1NRT,305.5,27.29,D
-19.10822,129.20866,327.62,1.89,1.34,2023-10-07,553,Aqua,MODIS,69,6.1NRT,303.21,33.55,D
-19.03054,124.97388,337.92,1.07,1.03,2023-10-07,553,Aqua,MODIS,47,6.1NRT,310.48,25.5,D
-19.02441,124.95229,331.2,1.07,1.03,2023-10-07,553,Aqua,MODIS,70,6.1NRT,304.76,19.4,D
-19.0198,124.98232,348.71,1.07,1.03,2023-10-07,553,Aqua,MODIS,90,6.1NRT,312.04,42.37,D
-19.01828,124.9307,327.57,1.06,1.03,2023-10-07,553,Aqua,MODIS,56,6.1NRT,304.65,14.54,D
-19.01674,124.9407,384.31,1.07,1.03,2023-10-07,553,Aqua,MODIS,100,6.1NRT,311.72,174.22,D
-19.01521,124.95071,341.91,1.07,1.03,2023-10-07,553,Aqua,MODIS,86,6.1NRT,306.65,37.02,D
-19.01518,125.01239,362.67,1.07,1.03,2023-10-07,553,Aqua,MODIS,100,6.1NRT,315.19,82.02,D
-19.01367,124.96071,332.66,1.07,1.03,2023-10-07,553,Aqua,MODIS,70,6.1NRT,306.45,20.03,D
-19.01213,124.97073,389.6,1.07,1.03,2023-10-07,553,Aqua,MODIS,100,6.1NRT,312.08,199.69,D
-19.01058,124.98074,357.46,1.07,1.03,2023-10-07,553,Aqua,MODIS,98,6.1NRT,310.29,68.18,D
-19.00908,124.92914,442.56,1.06,1.03,2023-10-07,553,Aqua,MODIS,100,6.1NRT,327.76,665.84,D
-19.00904,124.99077,398.92,1.07,1.03,2023-10-07,553,Aqua,MODIS,100,6.1NRT,318.62,252.02,D
-19.00755,124.93913,464.77,1.07,1.03,2023-10-07,553,Aqua,MODIS,100,6.1NRT,335.74,997.54,D
-19.0075,125.00079,380.42,1.07,1.03,2023-10-07,553,Aqua,MODIS,100,6.1NRT,314,150.31,D
-19.006,124.94913,390.66,1.07,1.03,2023-10-07,553,Aqua,MODIS,100,6.1NRT,314.13,207.63,D
-19.00595,125.01082,339.07,1.07,1.03,2023-10-07,553,Aqua,MODIS,63,6.1NRT,310.96,25.73,D
-19.00527,124.46766,334.71,1.03,1.02,2023-10-07,553,Aqua,MODIS,76,6.1NRT,314.77,14.4,D
-19.00446,124.95913,332.62,1.07,1.03,2023-10-07,553,Aqua,MODIS,73,6.1NRT,305.79,20.88,D
-18.99989,124.92756,335.74,1.06,1.03,2023-10-07,553,Aqua,MODIS,79,6.1NRT,303.58,27.83,D
-18.99983,124.98918,347.35,1.07,1.03,2023-10-07,553,Aqua,MODIS,91,6.1NRT,310.8,46.54,D
-18.99835,124.93755,341.27,1.07,1.03,2023-10-07,553,Aqua,MODIS,85,6.1NRT,304.64,37.17,D
-18.9962,124.46613,331.94,1.03,1.02,2023-10-07,553,Aqua,MODIS,45,6.1NRT,317.13,9.45,D
-18.97486,129.15569,327.8,1.89,1.34,2023-10-07,553,Aqua,MODIS,63,6.1NRT,309.63,28.36,D
-18.97174,129.17325,326.51,1.89,1.34,2023-10-07,553,Aqua,MODIS,58,6.1NRT,307.03,26.64,D
-18.92016,129.15791,332.33,1.89,1.34,2023-10-07,553,Aqua,MODIS,46,6.1NRT,307.92,39.76,D
-18.91521,129.14401,410.27,1.89,1.34,2023-10-07,553,Aqua,MODIS,100,6.1NRT,317.84,766.14,D
-18.91439,129.12038,329.58,1.88,1.34,2023-10-07,553,Aqua,MODIS,61,6.1NRT,309.77,29,D
-18.9126,128.85399,328.47,1.8,1.31,2023-10-07,553,Aqua,MODIS,57,6.1NRT,307.9,33.94,D
-18.9113,129.13797,420.22,1.89,1.34,2023-10-07,553,Aqua,MODIS,100,6.1NRT,320.22,964.94,D
-18.90821,129.15559,368.88,1.89,1.34,2023-10-07,553,Aqua,MODIS,100,6.1NRT,309.14,246.35,D
-18.90043,128.39368,328.16,1.67,1.27,2023-10-07,553,Aqua,MODIS,41,6.1NRT,306.42,25.76,D
-18.89771,128.40924,349.43,1.67,1.27,2023-10-07,553,Aqua,MODIS,94,6.1NRT,309.35,99.02,D
-18.89498,128.42482,335.65,1.68,1.27,2023-10-07,553,Aqua,MODIS,83,6.1NRT,308.76,48.21,D
-18.89304,128.63882,326.45,1.74,1.29,2023-10-07,553,Aqua,MODIS,63,6.1NRT,310.85,20.71,D
-18.89225,128.4404,328.34,1.68,1.27,2023-10-07,553,Aqua,MODIS,74,6.1NRT,307.76,27.23,D
-18.88297,128.29463,331.84,1.64,1.26,2023-10-07,553,Aqua,MODIS,48,6.1NRT,305.79,35.89,D
-18.84731,128.44229,327.31,1.68,1.28,2023-10-07,553,Aqua,MODIS,45,6.1NRT,297.33,19.39,D
-18.84707,128.4967,330.65,1.7,1.28,2023-10-07,553,Aqua,MODIS,54,6.1NRT,306.1,28.04,D
-18.8462,129.11816,328.67,1.89,1.34,2023-10-07,553,Aqua,MODIS,50,6.1NRT,309.51,28.33,D
-18.84516,128.52353,337.59,1.71,1.28,2023-10-07,553,Aqua,MODIS,69,6.1NRT,301.03,53.74,D
-18.84291,129.10638,329.42,1.88,1.34,2023-10-07,553,Aqua,MODIS,74,6.1NRT,310.8,30.9,D
-18.84191,128.47377,351.83,1.69,1.28,2023-10-07,553,Aqua,MODIS,95,6.1NRT,305.95,106.27,D
-18.8414,128.52849,336.22,1.71,1.28,2023-10-07,553,Aqua,MODIS,83,6.1NRT,297.77,50.23,D
-18.84009,123.91128,340.14,1.01,1,2023-10-07,553,Aqua,MODIS,79,6.1NRT,315.68,22.31,D
-18.83973,129.12393,331.84,1.89,1.34,2023-10-07,553,Aqua,MODIS,79,6.1NRT,308.79,40.26,D
-18.8392,128.48959,353.62,1.7,1.28,2023-10-07,553,Aqua,MODIS,96,6.1NRT,305.72,114.35,D
-18.83597,128.44014,376.78,1.68,1.28,2023-10-07,553,Aqua,MODIS,100,6.1NRT,305.68,262.71,D
-18.83428,129.1158,335.96,1.89,1.34,2023-10-07,553,Aqua,MODIS,83,6.1NRT,309.01,52.54,D
-18.83325,128.45592,366.47,1.69,1.28,2023-10-07,553,Aqua,MODIS,100,6.1NRT,302.36,189.12,D
-18.83112,123.90979,337.12,1.01,1,2023-10-07,553,Aqua,MODIS,76,6.1NRT,317.71,16.63,D
-18.831,129.10405,327.1,1.88,1.34,2023-10-07,553,Aqua,MODIS,33,6.1NRT,310.04,22.53,D
-18.83053,128.47165,348.48,1.69,1.28,2023-10-07,553,Aqua,MODIS,93,6.1NRT,297.35,91.08,D
-18.82972,123.91927,340.26,1.01,1,2023-10-07,553,Aqua,MODIS,84,6.1NRT,316.84,22.06,D
-18.8278,128.48747,352.3,1.7,1.28,2023-10-07,553,Aqua,MODIS,90,6.1NRT,295.53,110.81,D
-18.82736,128.42216,339.83,1.68,1.27,2023-10-07,553,Aqua,MODIS,82,6.1NRT,287.6,54.23,D
-18.82551,123.94773,350.3,1.01,1.01,2023-10-07,553,Aqua,MODIS,93,6.1NRT,316.79,41.06,D
-18.82463,128.43794,399.9,1.68,1.28,2023-10-07,553,Aqua,MODIS,94,6.1NRT,303.06,502.62,D
-18.8241,123.95723,342.29,1.01,1.01,2023-10-07,553,Aqua,MODIS,83,6.1NRT,316.35,26.18,D
-18.82367,128.30922,334.67,1.65,1.26,2023-10-07,553,Aqua,MODIS,77,6.1NRT,304.25,47,D
-18.8227,123.96674,333.7,1.01,1.01,2023-10-07,553,Aqua,MODIS,20,6.1NRT,314.61,12.36,D
-18.82189,128.45375,358.78,1.69,1.28,2023-10-07,553,Aqua,MODIS,93,6.1NRT,292.78,138.96,D
-18.82145,128.38885,330.25,1.67,1.27,2023-10-07,553,Aqua,MODIS,45,6.1NRT,296.85,25.65,D
-18.82097,128.32465,379.18,1.65,1.26,2023-10-07,553,Aqua,MODIS,100,6.1NRT,310.31,285.75,D
-18.81915,128.46953,354.9,1.69,1.28,2023-10-07,553,Aqua,MODIS,84,6.1NRT,291.32,124.03,D
-18.8164,128.48535,379.84,1.7,1.28,2023-10-07,553,Aqua,MODIS,0,6.1NRT,291.55,295.4,D
-18.81328,128.43578,328.75,1.68,1.28,2023-10-07,553,Aqua,MODIS,0,6.1NRT,281.54,22.9,D
-18.81052,128.4516,330.6,1.69,1.28,2023-10-07,553,Aqua,MODIS,0,6.1NRT,285.16,27.76,D
-18.80642,123.82812,328.46,1.01,1,2023-10-07,553,Aqua,MODIS,50,6.1NRT,313.52,7.68,D
-18.80526,124.02228,327.82,1.01,1.01,2023-10-07,553,Aqua,MODIS,56,6.1NRT,314.94,7.63,D
-18.79768,124.01127,346.39,1.01,1.01,2023-10-07,553,Aqua,MODIS,90,6.1NRT,317.49,35.72,D
-18.78972,129.08871,328.16,1.88,1.34,2023-10-07,553,Aqua,MODIS,53,6.1NRT,310.42,28.19,D
-18.78724,129.03374,327,1.86,1.33,2023-10-07,553,Aqua,MODIS,51,6.1NRT,307.64,24.72,D
-18.7841,129.05125,336.95,1.87,1.34,2023-10-07,553,Aqua,MODIS,84,6.1NRT,310.21,57.35,D
-18.78097,129.06876,334.62,1.87,1.34,2023-10-07,553,Aqua,MODIS,50,6.1NRT,309.9,46.73,D
-18.77848,129.01411,334.3,1.86,1.33,2023-10-07,553,Aqua,MODIS,76,6.1NRT,307.36,50.27,D
-18.77537,129.03145,356.28,1.86,1.33,2023-10-07,553,Aqua,MODIS,98,6.1NRT,310.27,152.43,D
-18.77397,129.00783,328.8,1.86,1.33,2023-10-07,553,Aqua,MODIS,48,6.1NRT,307.63,32.42,D
-18.77222,129.04897,363.74,1.87,1.34,2023-10-07,553,Aqua,MODIS,100,6.1NRT,311.11,203.75,D
-18.77098,129.02515,330.19,1.86,1.33,2023-10-07,553,Aqua,MODIS,16,6.1NRT,307.57,34.54,D
-18.76974,128.99463,343.21,1.85,1.33,2023-10-07,553,Aqua,MODIS,89,6.1NRT,308.8,86.64,D
-18.76795,129.04265,351.56,1.87,1.34,2023-10-07,553,Aqua,MODIS,95,6.1NRT,309.59,127.53,D
-18.76663,129.01184,392.35,1.86,1.33,2023-10-07,553,Aqua,MODIS,100,6.1NRT,312.56,486.29,D
-18.76492,129.06023,340.1,1.87,1.34,2023-10-07,553,Aqua,MODIS,87,6.1NRT,307.31,73.3,D
-18.76212,129.00552,387.96,1.86,1.33,2023-10-07,553,Aqua,MODIS,100,6.1NRT,311.78,436.57,D
-18.75912,129.0228,341,1.86,1.33,2023-10-07,553,Aqua,MODIS,88,6.1NRT,305.5,78.3,D
-18.75835,124.15128,336.09,1.02,1.01,2023-10-07,553,Aqua,MODIS,79,6.1NRT,318.78,12.67,D
-18.75692,124.16084,339.23,1.02,1.01,2023-10-07,553,Aqua,MODIS,83,6.1NRT,318.91,17.15,D
-18.75363,124.12112,363.2,1.02,1.01,2023-10-07,553,Aqua,MODIS,100,6.1NRT,315.86,76.3,D
-18.7522,124.13067,437.84,1.02,1.01,2023-10-07,553,Aqua,MODIS,100,6.1NRT,331.95,558.57,D
-18.75077,124.14022,339.51,1.02,1.01,2023-10-07,553,Aqua,MODIS,77,6.1NRT,317.99,18.97,D
-18.75053,123.88976,364.52,1.01,1,2023-10-07,553,Aqua,MODIS,100,6.1NRT,316.31,79.04,D
-18.74913,123.89923,356.88,1.01,1,2023-10-07,553,Aqua,MODIS,98,6.1NRT,316.59,58.45,D
-18.72123,124.21377,334.94,1.02,1.01,2023-10-07,553,Aqua,MODIS,55,6.1NRT,316.33,13.41,D
-18.71978,124.22336,353.02,1.02,1.01,2023-10-07,553,Aqua,MODIS,95,6.1NRT,318.75,47.87,D
-18.71833,124.23296,340.57,1.02,1.01,2023-10-07,553,Aqua,MODIS,79,6.1NRT,318.35,21.54,D
-18.7117,129.01334,319.41,1.86,1.33,2023-10-07,553,Aqua,MODIS,43,6.1NRT,305.35,13.41,D
-18.68794,128.75603,320.74,1.79,1.31,2023-10-07,553,Aqua,MODIS,41,6.1NRT,299.45,17.34,D
-18.6854,124.14221,338.95,1.02,1.01,2023-10-07,553,Aqua,MODIS,50,6.1NRT,318.95,18.12,D
-18.67782,124.13114,336.74,1.02,1.01,2023-10-07,553,Aqua,MODIS,48,6.1NRT,318.15,15.73,D
-18.52942,131.01337,340.07,2.64,1.56,2023-10-07,553,Aqua,MODIS,87,6.1NRT,313.7,113.19,D
-18.52475,131.03799,368.6,2.65,1.56,2023-10-07,553,Aqua,MODIS,100,6.1NRT,311.78,400.67,D
-18.51559,131.01045,328.57,2.64,1.56,2023-10-07,553,Aqua,MODIS,64,6.1NRT,311.06,49.29,D
-18.5109,131.03506,331.89,2.65,1.56,2023-10-07,553,Aqua,MODIS,70,6.1NRT,307.57,70.99,D
-18.28598,130.56627,322.9,2.48,1.52,2023-10-07,553,Aqua,MODIS,60,6.1NRT,309.82,21.93,D
-18.27472,125.74128,341.5,1.17,1.08,2023-10-07,553,Aqua,MODIS,79,6.1NRT,300.84,37.22,D
-18.27301,125.75219,339.07,1.17,1.08,2023-10-07,553,Aqua,MODIS,84,6.1NRT,295.49,31.47,D
-18.26956,125.77409,338.46,1.17,1.08,2023-10-07,553,Aqua,MODIS,68,6.1NRT,309.19,27.72,D
-18.26512,125.73959,369.54,1.17,1.08,2023-10-07,553,Aqua,MODIS,94,6.1NRT,301.7,124.32,D
-18.10332,125.72101,333.52,1.17,1.08,2023-10-07,553,Aqua,MODIS,62,6.1NRT,310.83,21.44,D
-18.1016,125.73192,329.73,1.17,1.08,2023-10-07,553,Aqua,MODIS,51,6.1NRT,309.78,14.69,D
-18.09371,125.71928,334.67,1.17,1.08,2023-10-07,553,Aqua,MODIS,77,6.1NRT,310.34,23.66,D
-18.09199,125.73019,348.26,1.17,1.08,2023-10-07,553,Aqua,MODIS,92,6.1NRT,310,53.86,D
-18.09027,125.74113,326.56,1.18,1.08,2023-10-07,553,Aqua,MODIS,49,6.1NRT,307.9,10.95,D
-18.08409,125.71758,344.46,1.17,1.08,2023-10-07,553,Aqua,MODIS,89,6.1NRT,306.86,43.56,D
-18.08238,125.72846,336.74,1.17,1.08,2023-10-07,553,Aqua,MODIS,80,6.1NRT,307.21,27.24,D
-18.03817,123.91403,334.98,1.02,1.01,2023-10-07,553,Aqua,MODIS,55,6.1NRT,313.21,16.23,D
-18.03675,123.92352,347.15,1.02,1.01,2023-10-07,553,Aqua,MODIS,91,6.1NRT,314.13,37.82,D
-18.01655,125.83021,337.67,1.19,1.09,2023-10-07,553,Aqua,MODIS,81,6.1NRT,314.4,22.58,D
-18.01297,125.85241,334.16,1.19,1.09,2023-10-07,553,Aqua,MODIS,62,6.1NRT,313.91,14.39,D
-17.99959,125.79895,340.69,1.19,1.08,2023-10-07,553,Aqua,MODIS,81,6.1NRT,311.54,31.32,D
-17.99786,125.88413,332.28,1.2,1.09,2023-10-07,553,Aqua,MODIS,31,6.1NRT,315.19,11.48,D
-17.99784,125.81003,342.47,1.19,1.08,2023-10-07,553,Aqua,MODIS,86,6.1NRT,314.67,32.95,D
-17.98991,125.79728,343.82,1.19,1.08,2023-10-07,553,Aqua,MODIS,88,6.1NRT,312.22,41.65,D
-17.98025,125.79556,343.53,1.19,1.08,2023-10-07,553,Aqua,MODIS,88,6.1NRT,310.9,41.26,D
-17.9785,125.80663,348.74,1.19,1.08,2023-10-07,553,Aqua,MODIS,90,6.1NRT,312.53,51.97,D
-17.97674,125.81771,371.24,1.19,1.09,2023-10-07,553,Aqua,MODIS,100,6.1NRT,315.47,127.13,D
-17.97499,125.82881,341.04,1.19,1.09,2023-10-07,553,Aqua,MODIS,47,6.1NRT,313.2,30.1,D
-17.97147,125.85103,345.33,1.2,1.09,2023-10-07,553,Aqua,MODIS,89,6.1NRT,315.53,39.8,D
-17.96971,125.86214,338.13,1.2,1.09,2023-10-07,553,Aqua,MODIS,71,6.1NRT,313.93,23.71,D
-17.96177,125.84934,345.91,1.2,1.09,2023-10-07,553,Aqua,MODIS,85,6.1NRT,311.57,44,D
-17.95048,126.17419,328.37,1.24,1.11,2023-10-07,553,Aqua,MODIS,41,6.1NRT,310.92,11.39,D
-17.93442,126.14744,337.25,1.24,1.11,2023-10-07,553,Aqua,MODIS,81,6.1NRT,312.65,26.05,D
-17.93257,126.15904,343.82,1.24,1.11,2023-10-07,553,Aqua,MODIS,88,6.1NRT,309.94,41.46,D
-17.93072,126.17062,340.65,1.24,1.11,2023-10-07,553,Aqua,MODIS,85,6.1NRT,308.24,34.27,D
-17.92639,126.13419,338.13,1.24,1.11,2023-10-07,553,Aqua,MODIS,82,6.1NRT,314,27.8,D
-17.92574,126.2658,334.53,1.26,1.12,2023-10-07,553,Aqua,MODIS,78,6.1NRT,312.91,23.82,D
-17.92455,126.14572,435.15,1.24,1.11,2023-10-07,553,Aqua,MODIS,100,6.1NRT,324.33,711,D
-17.92388,126.27751,336.91,1.26,1.12,2023-10-07,553,Aqua,MODIS,81,6.1NRT,311.74,28.8,D
-17.92269,126.1573,363.61,1.24,1.11,2023-10-07,553,Aqua,MODIS,100,6.1NRT,310.04,105.4,D
-17.91713,126.19202,334.62,1.25,1.11,2023-10-07,553,Aqua,MODIS,78,6.1NRT,308.63,22.68,D
-17.91467,126.144,366.87,1.24,1.11,2023-10-07,553,Aqua,MODIS,100,6.1NRT,309.7,117.54,D
-17.89647,126.32065,331.1,1.27,1.12,2023-10-07,553,Aqua,MODIS,48,6.1NRT,311.76,16.12,D
-17.8936,126.21162,331.4,1.25,1.11,2023-10-07,553,Aqua,MODIS,48,6.1NRT,308.81,16.93,D
-17.88452,126.3311,333.56,1.27,1.12,2023-10-07,553,Aqua,MODIS,66,6.1NRT,313.55,18.06,D
-17.88369,126.20988,329.58,1.25,1.11,2023-10-07,553,Aqua,MODIS,30,6.1NRT,310.41,13.42,D
-17.88321,126.15015,331.1,1.24,1.11,2023-10-07,553,Aqua,MODIS,35,6.1NRT,311.31,15.16,D
-17.8826,126.34298,333.56,1.28,1.12,2023-10-07,553,Aqua,MODIS,62,6.1NRT,312.61,18.12,D
